X,Y,id
-8472320.572,441676.5551,2
-8467648.624,441816.914,2
-8467367.906,442097.6319,2
-8490246.415,441776.8115,2
-8489785.235,442258.0422,2
-8482005.339,442077.5807,3
-8480461.391,441636.4525,3
-8476491.238,441616.4012,1
-8474325.7,441877.0679,2
-8473724.161,441536.1961,1
-8469332.931,441676.5551,2
-8466746.316,441736.7089,1
-8466044.522,441656.5038,3
-8490005.799,441636.4525,3
-8484852.621,441656.5038,2
-8479940.058,442358.2986,2
-8467809.034,442959.8369,1
-8467187.444,441897.1191,3
-8490807.851,441596.35,2
-8478877.34,441816.914,2
-8478335.955,441556.2474,2
-8475087.648,441636.4525,3
-8472581.238,441776.8115,3
-8469493.341,441957.273,1
-8467909.29,441836.9653,3
-8490106.056,441516.1449,2
-8483890.159,441616.4012,2
-8482787.339,441776.8115,1
-8479258.314,441576.2987,3
-8477654.212,441636.4525,3
-8489424.312,441596.35,2
-8468410.572,441536.1961,3
-8474586.366,441455.991,2
-8470836.777,442017.4268,1
-8479097.904,441476.0423,2
-8471899.495,441676.5551,3
-8473383.29,441496.0936,3
-8470435.752,441435.9397,2
-8466104.675,442538.7601,2
-8482426.416,441435.9397,3
-8490667.492,441455.991,2
-8485113.287,441375.7859,3
-8469453.239,441455.991,2
-8477453.699,441315.6321,2
-8469693.854,441435.9397,3
-8467809.034,441355.7346,2
-8491870.568,441295.5808,2
-8483589.39,441335.6833,3
-8478035.186,441275.5295,2
-8476431.084,441215.3757,1
-8466646.06,441335.6833,3
-8485975.492,441275.5295,2
-8481584.262,441255.4782,2
-8480321.032,441255.4782,3
-8477954.981,441175.2731,3
-8468169.957,441556.2474,2
-8490246.415,441275.5295,2
-8476451.135,441415.8885,2
-8470556.059,441195.3244,2
-8470355.546,441155.2218,2
-8469874.316,441455.991,2
-8467187.444,441295.5808,1
-8487639.749,441115.1193,1
-8487118.415,441155.2218,3
-8484451.595,441175.2731,3
-8482707.134,441155.2218,2
-8476611.545,441135.1706,2
-8474365.802,441175.2731,1
-8475689.187,441155.2218,2
-8471899.495,441375.7859,2
-8473764.264,441155.2218,3
-8470034.726,441857.0166,3
-8480481.442,441175.2731,3
-8474686.623,442879.6318,2
-8471197.7,441315.6321,2
-8466405.445,441315.6321,1
-8489263.902,441195.3244,2
-8474967.341,441075.0167,3
-8492492.158,441014.8629,2
-8478155.494,441014.8629,2
-8473463.495,441135.1706,3
-8487058.261,441014.8629,2
-8486877.8,441014.8629,3
-8483308.672,441115.1193,1
-8482225.903,441075.0167,1
-8480140.57,441215.3757,1
-8479518.981,441175.2731,2
-8481985.288,441014.8629,3
-8468871.752,441014.8629,2
-8466245.034,440914.6065,1
-8466164.829,441014.8629,1
-8479619.237,441375.7859,1
-8476952.417,441235.427,2
-8476290.725,440954.7091,2
-8476010.007,440914.6065,2
-8471237.803,440974.7603,2
-8470937.034,441054.9654,3
-8485454.159,441115.1193,2
-8473303.084,440894.5552,3
-8472480.982,440854.4527,2
-8466726.265,440894.5552,1
-8486837.697,440914.6065,2
-8486135.903,440894.5552,2
-8484271.134,441235.427,1
-8481664.468,440954.7091,2
-8480862.416,440914.6065,3
-8480621.801,441155.2218,2
-8474726.725,441997.3755,1
-8485674.723,440954.7091,2
-8484491.698,440814.3501,3
-8467668.675,440854.4527,2
-8471297.957,441034.9142,3
-8466204.932,440774.2475,3
-8473623.905,440894.5552,1
-8485193.493,440934.6578,1
-8490406.825,440834.4014,3
-8482426.416,440954.7091,2
-8472360.674,440894.5552,3
-8469754.008,440934.6578,2
-8475308.212,440854.4527,2
-8477253.186,440914.6065,1
-8478736.981,440774.2475,1
-8474225.443,440694.0424,1
-8482566.775,441115.1193,1
-8470997.187,440714.0937,3
-8489063.389,440774.2475,3
-8487018.159,440633.8886,2
-8480160.622,440814.3501,3
-8480040.314,440714.0937,2
-8479198.16,440914.6065,2
-8492030.979,440774.2475,2
-8489865.44,440653.9399,2
-8478235.699,440734.145,1
-8477934.93,440673.9912,1
-8490928.158,440714.0937,3
-8479839.801,440714.0937,1
-8467768.932,440613.8373,2
-8467448.111,440934.6578,3
-8490928.158,440653.9399,2
-8487439.236,441355.7346,2
-8479298.417,440573.7348,1
-8473002.315,440613.8373,3
-8470836.777,440673.9912,2
-8491730.209,440694.0424,2
-8485895.287,440493.5296,2
-8479017.699,441556.2474,3
-8475809.494,440513.5809,3
-8469573.547,440613.8373,3
-8490025.851,440694.0424,3
-8487178.569,440653.9399,3
-8482767.288,440513.5809,1
-8475167.853,440553.6835,3
-8488662.364,440814.3501,1
-8484311.236,440513.5809,3
-8480180.673,440633.8886,1
-8478436.212,440673.9912,2
-8477213.084,440473.4784,3
-8479679.391,440513.5809,2
-8476190.469,440493.5296,3
-8483689.647,440533.6322,2
-8468109.803,440734.145,3
-8482446.467,440573.7348,3
-8475488.674,440493.5296,2
-8470696.418,440814.3501,1
-8485594.518,440533.6322,3
-8472501.033,440473.4784,3
-8471318.008,440493.5296,3
-8469533.444,440453.4271,2
-8489664.928,440613.8373,2
-8481223.339,440473.4784,3
-8477874.776,440473.4784,2
-8471137.546,440593.786,2
-8466646.06,440774.2475,3
-8491108.62,440453.4271,3
-8480341.083,440393.2733,1
-8488522.005,440373.222,3
-8486837.697,440393.2733,2
-8479639.288,440754.1963,3
-8473984.828,440453.4271,2
-8473623.905,440473.4784,2
-8469132.418,440473.4784,2
-8481584.262,440513.5809,3
-8479298.417,440373.222,3
-8476711.802,440313.0681,2
-8476390.981,440293.0169,2
-8476090.212,440393.2733,2
-8470335.495,440653.9399,2
-8470114.931,440252.9143,2
-8467067.137,440333.1194,1
-8491188.825,440353.1707,2
-8487198.62,440393.2733,2
-8486577.031,440393.2733,2
-8484110.724,440613.8373,3
-8479498.929,440353.1707,1
-8478837.237,440353.1707,2
-8477132.879,440553.6835,2
-8469172.521,440694.0424,1
-8468691.29,441014.8629,3
-8469754.008,440232.863,2
-8480962.673,440252.9143,2
-8479899.955,440232.863,1
-8485815.082,440232.863,2
-8482807.39,440232.863,1
-8480521.545,440353.1707,3
-8477574.007,440353.1707,1
-8470355.546,440172.7092,3
-8466626.009,440232.863,1
-8478536.468,440172.7092,2
-8474546.264,440172.7092,2
-8466365.342,440212.8117,3
-8483088.108,440232.863,1
-8472641.392,440172.7092,1
-8466465.598,440172.7092,1
-8492512.209,440152.6579,3
-8490146.158,440553.6835,2
-8476992.52,441616.4012,3
-8467628.573,441175.2731,1
-8488241.287,440192.7605,2
-8484571.903,440553.6835,1
-8481784.775,440252.9143,2
-8481383.75,440152.6579,2
-8486135.903,440172.7092,2
-8475929.802,440132.6066,3
-8486396.569,440152.6579,2
-8483749.801,440172.7092,3
-8474947.289,440092.5041,2
-8468310.316,440593.786,2
-8487158.518,440252.9143,3
-8478937.494,440252.9143,1
-8471077.392,440252.9143,3
-8467648.624,440152.6579,2
-8491369.286,440072.4528,2
-8482205.852,439992.2477,2
-8479819.75,440012.299,3
-8478135.443,440072.4528,2
-8473162.725,440112.5554,1
-8472721.597,440072.4528,3
-8470816.726,440032.3502,3
-8492331.748,440092.5041,2
-8490346.671,439891.9913,3
-8488742.569,440333.1194,2
-8486476.774,439932.0938,2
-8479699.442,440032.3502,1
-8478576.571,440333.1194,3
-8476310.776,440112.5554,3
-8466405.445,440052.4015,3
-8491188.825,440032.3502,3
-8488742.569,439972.1964,2
-8483088.108,440012.299,3
-8480100.468,440132.6066,1
-8478777.083,440012.299,2
-8466425.496,440794.2988,2
-8484471.647,439932.0938,3
-8478736.981,439932.0938,1
-8478496.366,439891.9913,2
-8477333.391,439972.1964,2
-8472801.802,440453.4271,2
-8471939.597,439952.1451,3
-8471698.982,439992.2477,3
-8468490.778,440272.9656,1
-8468009.547,439992.2477,3
-8473603.854,439851.8887,1
-8466445.547,439932.0938,3
-8485614.569,439932.0938,3
-8474666.571,439891.9913,2
-8471498.469,439912.0426,2
-8468671.239,439871.94,1
-8467468.162,439912.0426,1
-8491970.825,439932.0938,1
-8482266.006,439831.8375,3
-8477273.238,439851.8887,3
-8475508.725,439811.7862,3
-8484070.621,440032.3502,2
-8469052.213,440052.4015,2
-8469673.803,439791.7349,2
-8486316.364,439771.6836,3
-8468310.316,439771.6836,3
-8484591.954,439811.7862,1
-8484110.724,439751.6323,1
-8483589.39,439791.7349,3
-8476090.212,439952.1451,1
-8471839.341,439952.1451,2
-8470495.905,439811.7862,3
-8466666.111,439751.6323,1
-8486577.031,439731.5811,2
-8479398.673,439791.7349,1
-8479037.75,439891.9913,3
-8468190.008,439811.7862,1
-8491710.158,439972.1964,3
-8490126.107,440012.299,2
-8486717.39,439691.4785,1
-8485153.39,439691.4785,3
-8480080.417,439731.5811,2
-8488602.21,439731.5811,2
-8488020.723,439671.4272,2
-8477453.699,440212.8117,3
-8477273.238,439631.3247,2
-8476992.52,439711.5298,2
-8474345.751,439851.8887,2
-8473984.828,439611.2734,2
-8480060.365,440373.222,2
-8479478.878,439651.3759,3
-8478456.263,439711.5298,3
-8471137.546,439952.1451,2
-8469433.188,439671.4272,1
-8467006.983,439691.4785,2
-8489805.287,439731.5811,3
-8489604.774,439571.1708,1
-8484110.724,439591.2221,2
-8476611.545,439651.3759,3
-8473844.469,439611.2734,1
-8472521.085,439711.5298,2
-8471358.11,439531.0683,1
-8489805.287,439611.2734,2
-8484411.493,439851.8887,2
-8484311.236,439691.4785,1
-8481183.237,441195.3244,1
-8479238.263,439671.4272,3
-8469914.418,439691.4785,3
-8484692.211,439611.2734,3
-8478616.673,439651.3759,1
-8471117.495,439571.1708,3
-8470596.162,439611.2734,2
-8470054.777,439551.1196,2
-8468450.675,439591.2221,1
-8477594.058,439631.3247,2
-8476812.058,439490.9657,3
-8475087.648,439631.3247,2
-8474205.392,439591.2221,3
-8467849.137,439631.3247,3
-8477694.314,439771.6836,1
-8474867.084,439711.5298,3
-8472561.187,439571.1708,3
-8486857.749,439731.5811,3
-8486256.21,439691.4785,2
-8468570.983,439691.4785,2
-8471899.495,439511.017,3
-8492171.338,439591.2221,2
-8480661.904,439390.7093,1
-8479679.391,439531.0683,3
-8484331.288,439511.017,3
-8480240.827,439511.017,1
-8477894.827,439410.7606,3
-8490005.799,439470.9144,3
-8488542.056,439511.017,3
-8474726.725,439551.1196,2
-8473804.366,439450.8632,2
-8471759.136,440533.6322,1
-8490266.466,439410.7606,2
-8483990.416,439651.3759,3
-8479378.622,439591.2221,2
-8478015.135,439490.9657,2
-8467006.983,439811.7862,3
-8489705.03,439470.9144,3
-8489324.056,439531.0683,1
-8489003.236,439410.7606,1
-8483850.057,439871.94,1
-8482667.031,439470.9144,1
-8480942.622,439450.8632,3
-8478335.955,439390.7093,3
-8476451.135,439751.6323,2
-8471498.469,439490.9657,3
-8469994.623,439350.6068,3
-8468651.188,439330.5555,3
-8484652.108,439410.7606,1
-8477032.622,439370.658,2
-8473403.341,439350.6068,2
-8467768.932,439390.7093,1
-8485253.646,440453.4271,2
-8483268.57,439350.6068,1
-8483068.057,439330.5555,1
-8476310.776,439350.6068,3
-8474506.161,439390.7093,3
-8469774.059,439370.658,2
-8469312.88,439811.7862,3
-8489985.748,439310.5042,2
-8489203.748,439310.5042,1
-8482426.416,439370.658,1
-8479518.981,439891.9913,2
-8466726.265,439470.9144,2
-8486958.005,439270.4017,3
-8484291.185,439290.4529,1
-8479338.519,439250.3504,3
-8479198.16,439350.6068,2
-8487379.082,439671.4272,2
-8486516.877,439190.1965,2
-8482145.698,439310.5042,3
-8475248.058,439230.2991,3
-8469172.521,439290.4529,2
-8482005.339,439230.2991,1
-8485975.492,439250.3504,3
-8480220.776,439330.5555,2
-8490747.697,439250.3504,3
-8487659.8,439250.3504,2
-8488722.518,439210.2478,3
-8488943.082,439170.1453,1
-8484531.8,439230.2991,2
-8488221.236,439270.4017,2
-8485293.749,439190.1965,3
-8478897.391,439350.6068,2
-8478656.776,439250.3504,3
-8477874.776,439150.094,2
-8477112.827,439270.4017,3
-8475568.879,440032.3502,1
-8490065.953,439109.9914,3
-8486416.621,439069.8889,3
-8486216.108,439089.9401,2
-8485754.928,439049.8376,2
-8471859.392,439009.735,1
-8470876.88,439029.7863,2
-8491750.261,439109.9914,3
-8484992.98,439029.7863,2
-8483108.16,439089.9401,3
-8482907.647,439069.8889,1
-8476611.545,439009.735,2
-8471358.11,439150.094,3
-8470235.239,439109.9914,3
-8467408.009,439330.5555,1
-8491710.158,439250.3504,2
-8485434.108,439410.7606,1
-8483970.365,439250.3504,1
-8475989.956,439029.7863,3
-8468731.393,439049.8376,2
-8467969.444,439170.1453,1
-8467608.521,439069.8889,1
-8473724.161,438909.4786,2
-8468290.265,439170.1453,2
-8468230.111,438989.6838,3
-8487579.595,438949.5812,3
-8487178.569,439109.9914,3
-8486817.646,438889.4274,2
-8478315.904,438929.5299,2
-8471318.008,438909.4786,2
-8468972.008,438929.5299,3
-8486216.108,438929.5299,3
-8483970.365,438949.5812,1
-8467989.496,438929.5299,3
-8486637.185,438869.3761,3
-8485153.39,439109.9914,1
-8483589.39,438889.4274,3
-8470435.752,439089.9401,2
-8469493.341,438909.4786,1
-8483268.57,439009.735,1
-8482045.442,438849.3248,3
-8474867.084,438929.5299,1
-8485835.133,438929.5299,1
-8489203.748,439089.9401,3
-8488602.21,438849.3248,2
-8474466.059,439049.8376,2
-8472120.059,438809.2222,3
-8478656.776,439049.8376,2
-8471698.982,438869.3761,3
-8477634.161,438729.0171,2
-8470395.649,438849.3248,3
-8480922.57,439009.735,1
-8480681.955,439009.735,2
-8477413.597,438829.2735,2
-8476992.52,438729.0171,2
-8475689.187,438708.9659,1
-8486276.262,438769.1197,1
-8486115.851,438729.0171,2
-8478195.596,438829.2735,2
-8477894.827,438829.2735,3
-8476832.109,438789.171,3
-8476070.161,438708.9659,1
-8468370.47,438729.0171,3
-8466846.573,438769.1197,1
-8488120.979,438849.3248,2
-8486476.774,438829.2735,2
-8485293.749,438829.2735,2
-8479779.647,438829.2735,2
-8478696.878,438708.9659,3
-8482767.288,438628.7607,1
-8482586.826,438688.9146,2
-8489825.338,438769.1197,3
-8487599.646,438548.5556,2
-8491048.466,438729.0171,2
-8489003.236,438548.5556,3
-8475689.187,438568.6069,3
-8468430.624,438829.2735,1
-8485975.492,438588.6582,2
-8477132.879,438588.6582,3
-8475869.648,438929.5299,2
-8486877.8,438528.5043,2
-8467428.06,438708.9659,1
-8485594.518,438648.812,1
-8485434.108,438588.6582,3
-8480280.929,438628.7607,2
-8475087.648,438749.0684,3
-8469994.623,438729.0171,3
-8489644.876,438668.8633,1
-8490487.03,438608.7095,3
-8483068.057,438588.6582,3
-8475408.469,438588.6582,1
-8475268.11,438508.4531,2
-8468430.624,438428.248,3
-8479819.75,438408.1967,2
-8474586.366,438548.5556,2
-8473343.187,439871.94,3
-8469413.136,438568.6069,1
-8467829.085,438448.2992,3
-8486917.903,438388.1454,3
-8486556.98,438448.2992,3
-8486416.621,438448.2992,1
-8484531.8,438548.5556,1
-8483128.211,441816.914,2
-8484170.877,438448.2992,3
-8480822.314,438428.248,2
-8480100.468,438468.3505,3
-8488802.723,438408.1967,2
-8486256.21,438408.1967,2
-8485835.133,438688.9146,3
-8485193.493,438608.7095,1
-8485013.031,438488.4018,2
-8481644.416,438769.1197,2
-8481103.032,438488.4018,2
-8479158.058,438668.8633,3
-8472581.238,438488.4018,3
-8472661.443,439009.735,2
-8470155.034,438448.2992,2
-8490948.21,438388.1454,3
-8488441.8,438408.1967,2
-8483549.288,438368.0941,2
-8482626.929,438348.0428,1
-8482266.006,438388.1454,2
-8476310.776,438668.8633,3
-8471658.88,438428.248,3
-8472160.162,438408.1967,1
-8467267.65,438307.9403,1
-8488321.492,438368.0941,3
-8475368.366,438287.889,2
-8482727.185,438247.7864,2
-8476290.725,438287.889,2
-8470235.239,438267.8377,3
-8482466.519,438348.0428,3
-8466986.932,438929.5299,2
-8490847.953,438147.5301,3
-8480060.365,439069.8889,3
-8483709.698,438167.5813,3
-8482366.262,438127.4788,2
-8477373.494,438027.2224,3
-8475548.828,438247.7864,3
-8474927.238,438187.6326,2
-8469794.111,438107.4275,2
-8491690.107,438127.4788,2
-8488782.671,438227.7352,3
-8487218.672,438147.5301,3
-8483870.108,438207.6839,2
-8482707.134,438047.2737,1
-8482546.724,438067.3249,3
-8469453.239,438388.1454,3
-8467909.29,438107.4275,2
-8490065.953,438147.5301,1
-8481524.109,438067.3249,2
-8477132.879,438027.2224,2
-8472320.572,438348.0428,2
-8484672.159,438608.7095,3
-8477574.007,438007.1711,2
-8489464.415,438007.1711,3
-8485113.287,437926.966,1
-8470375.598,438067.3249,2
-8490206.312,438127.4788,3
-8486075.749,437906.9147,3
-8484371.39,438327.9916,1
-8489644.876,437947.0173,1
-8488020.723,437947.0173,2
-8490446.928,437947.0173,1
-8472982.264,438067.3249,2
-8469493.341,438027.2224,2
-8486436.672,437886.8634,2
-8480100.468,437926.966,3
-8475308.212,438107.4275,3
-8487138.467,437806.6583,1
-8485434.108,437886.8634,3
-8491289.081,437987.1198,2
-8487399.133,437947.0173,3
-8480321.032,437726.4532,2
-8484772.416,437766.5558,1
-8479398.673,438007.1711,2
-8469252.726,437826.7096,2
-8487780.108,438147.5301,2
-8475248.058,437786.607,2
-8470054.777,437886.8634,2
-8475669.135,437806.6583,3
-8470074.829,437726.4532,3
-8492492.158,437606.1455,2
-8490126.107,437786.607,1
-8488181.133,437926.966,3
-8483027.955,437786.607,1
-8482205.852,437746.5045,3
-8479799.699,437726.4532,2
-8467047.085,437686.3506,2
-8466926.778,437726.4532,3
-8491349.235,437646.2481,3
-8490567.235,437766.5558,3
-8486316.364,437746.5045,2
-8477934.93,437646.2481,2
-8474726.725,437706.4019,2
-8468270.213,437886.8634,3
-8490807.851,437666.2994,2
-8487619.697,437766.5558,3
-8482947.749,437646.2481,3
-8482687.083,437586.0943,3
-8466966.88,437566.043,3
-8473503.597,437646.2481,3
-8476250.622,437686.3506,3
-8481504.057,437606.1455,3
-8475849.597,437606.1455,3
-8485995.544,437586.0943,3
-8481123.083,437485.8379,2
-8470997.187,437545.9917,2
-8482025.391,437726.4532,2
-8469092.316,437525.9404,3
-8492472.107,437425.684,3
-8491429.44,437465.7866,2
-8475829.545,437465.7866,2
-8471719.033,437886.8634,2
-8468470.726,437545.9917,1
-8484511.749,437866.8122,2
-8484511.749,437626.1968,1
-8482947.749,437385.5815,3
-8482426.416,437445.7353,3
-8468931.906,437425.684,2
-8467006.983,437445.7353,3
-8484351.339,437485.8379,3
-8484130.775,437345.4789,3
-8481704.57,437345.4789,2
-8467508.265,437967.0685,1
-8485273.698,437505.8891,3
-8470576.111,437305.3764,3
-8487058.261,437265.2738,3
-8491870.568,437345.4789,2
-8490246.415,437365.5302,1
-8487238.723,437846.7609,2
-8486757.492,437325.4276,3
-8475047.546,437345.4789,2
-8484351.339,437285.3251,2
-8485694.775,437566.043,1
-8477934.93,437285.3251,2
-8472641.392,437265.2738,3
-8472360.674,437305.3764,2
-8469653.752,437485.8379,3
-8480742.109,437285.3251,2
-8487760.056,437245.2225,3
-8468390.521,437205.12,2
-8483830.006,437365.5302,1
-8484030.518,437626.1968,3
-8476070.161,437165.0174,2
-8467227.547,437245.2225,3
-8480260.878,437385.5815,3
-8477293.289,437144.9661,3
-8468250.162,437205.12,1
-8485714.826,437124.9149,1
-8484511.749,437165.0174,3
-8487559.543,437165.0174,2
-8487459.287,437004.6072,3
-8475909.751,437265.2738,3
-8473643.956,437265.2738,3
-8468931.906,437144.9661,3
-8490346.671,437064.761,3
-8488100.928,437024.6585,3
-8483328.724,437084.8123,3
-8479518.981,437385.5815,3
-8491589.85,437185.0687,3
-8490827.902,437124.9149,2
-8490547.184,437004.6072,2
-8486015.595,437265.2738,1
-8484752.364,437024.6585,2
-8483108.16,437124.9149,1
-8482787.339,437144.9661,1
-8481103.032,437044.7097,2
-8476972.468,436964.5046,2
-8467548.367,437205.12,1
-8467127.291,437044.7097,3
-8486837.697,437004.6072,3
-8472521.085,437004.6072,2
-8471197.7,436984.5559,2
-8485734.877,436984.5559,3
-8484231.031,436964.5046,1
-8470856.828,437004.6072,3
-8467167.393,436924.4021,3
-8483268.57,437365.5302,2
-8486877.8,437084.8123,2
-8479940.058,437124.9149,3
-8478817.186,436924.4021,2
-8469473.29,437245.2225,2
-8491529.697,437004.6072,2
-8484792.467,436924.4021,3
-8475769.392,436884.2995,3
-8488902.979,436944.4533,3
-8483388.878,436864.2482,1
-8481864.98,436743.9406,3
-8483749.801,436844.197,1
-8479559.083,436784.0431,2
-8473623.905,436844.1969,2
-8492151.286,436944.4533,2
-8487960.569,437064.761,2
-8487359.031,436884.2995,2
-8487238.723,436884.2995,3
-8486917.903,436844.1969,2
-8482927.698,436904.3508,2
-8476812.058,436964.5046,3
-8472761.7,436784.0431,3
-8471979.7,437084.8123,3
-8469352.983,436844.197,2
-8478656.776,436784.0431,1
-8470656.316,436964.5046,2
-8475368.366,436703.838,2
-8472841.905,436683.7867,2
-8468771.495,436824.1457,3
-8467207.496,436763.9918,3
-8486577.031,436643.6842,2
-8468651.188,436804.0944,2
-8484050.57,436683.7867,3
-8467247.598,436683.7867,3
-8485714.826,437185.0687,2
-8482406.365,436683.7867,3
-8468169.957,437044.7097,3
-8480862.416,436763.9918,2
-8471358.11,436723.8893,3
-8489544.62,438147.5301,2
-8469874.316,436703.838,3
-8491609.902,436683.7867,3
-8476812.058,436683.7867,2
-8490928.158,436623.6329,2
-8479879.904,436643.6842,2
-8478516.417,436443.1714,2
-8468550.931,437766.5558,2
-8484311.236,436723.8893,3
-8475528.776,436844.197,3
-8491429.44,436663.7354,2
-8487559.543,436503.3252,3
-8477975.032,436403.0688,2
-8471157.598,436583.5303,2
-8491248.979,436503.3252,3
-8490426.876,436663.7354,2
-8487920.466,436583.5303,2
-8483068.057,436663.7354,3
-8467949.393,436523.3765,1
-8481905.083,436503.3252,1
-8474425.956,437646.2481,3
-8491389.338,436463.2227,1
-8483890.159,436563.4791,2
-8482386.314,436423.1201,2
-8476451.135,436403.0688,2
-8491830.466,436383.0175,1
-8485975.492,436342.915,3
-8482546.724,436723.8893,1
-8468290.265,436342.915,2
-8486717.39,436443.1714,2
-8484772.416,436282.7612,3
-8484030.518,436383.0175,3
-8485013.031,436302.8124,3
-8483769.852,436703.838,3
-8476030.058,436322.8637,2
-8492371.85,436383.0175,3
-8481584.262,436703.838,2
-8468570.983,436302.8124,2
-8478235.699,436683.7867,3
-8472220.315,436342.915,2
-8489263.902,436342.915,2
-8478757.032,436443.1714,3
-8477774.52,436383.0175,3
-8487018.159,436322.8637,3
-8485153.39,436403.0688,2
-8480180.673,436302.8124,2
-8475468.622,436322.8637,2
-8468911.854,436282.7611,3
-8486256.21,436242.6586,2
-8478997.648,436282.7611,2
-8485634.621,436423.1201,2
-8482245.955,436362.9663,3
-8479358.571,436182.5048,3
-8471558.623,436202.556,1
-8472641.392,436262.7099,2
-8470375.598,436142.4022,2
-8467508.265,436222.6073,1
-8489965.697,436242.6586,2
-8488361.595,436182.5048,1
-8483288.621,436202.556,2
-8482486.57,436162.4535,2
-8481945.185,436202.556,3
-8481283.493,436142.4022,2
-8480742.109,436102.2996,3
-8480361.134,436262.7099,3
-8487599.646,436182.5048,2
-8487459.287,436162.4535,3
-8482767.288,436162.4535,2
-8482245.955,436202.556,1
-8480541.596,436122.3509,1
-8477433.648,436062.1971,2
-8468992.06,435981.992,2
-8491930.722,436042.1458,1
-8490106.056,436042.1458,1
-8485654.672,436022.0945,2
-8471698.982,436042.1458,3
-8487258.774,436142.4022,2
-8481724.621,436162.4535,1
-8469533.444,436002.0433,2
-8480421.288,436082.2484,2
-8491750.261,436002.0433,3
-8482727.185,436002.0433,1
-8488682.415,435901.7869,3
-8482466.519,436002.0433,3
-8473664.007,436162.4535,3
-8467949.393,435901.7869,2
-8485714.826,435881.7356,3
-8480962.673,436122.3509,1
-8475969.904,435861.6843,2
-8491228.927,435821.5817,2
-8490326.62,435901.7869,2
-8475709.238,435841.633,2
-8471257.854,435861.6843,3
-8468490.778,435861.6843,2
-8488481.902,435941.8894,1
-8487599.646,435821.5817,3
-8473824.418,435801.5305,1
-8470876.88,435721.3254,1
-8491830.466,435741.3766,1
-8491088.568,435761.4279,3
-8489324.056,435761.4279,1
-8485835.133,435761.4279,2
-8469052.213,435781.4792,2
-8491569.799,435821.5817,2
-8491369.286,435821.5817,3
-8490707.594,435761.4279,3
-8486075.749,435821.5817,3
-8484010.467,436262.7099,1
-8483589.39,435881.7356,3
-8478716.93,435681.2228,3
-8472621.341,435761.4279,2
-8488301.441,435821.5817,3
-8481624.365,435921.8381,2
-8488381.646,435721.3254,1
-8479498.929,435741.3766,1
-8469593.598,435661.1715,2
-8483128.211,436022.0945,1
-8492532.261,435681.2228,2
-8477233.135,435721.3254,3
-8475528.776,435641.1202,2
-8474446.007,435681.2228,2
-8486717.39,435901.7869,3
-8487399.133,435601.0177,2
-8482386.314,435881.7356,2
-8490908.107,435941.8894,2
-8490607.338,435621.069,2
-8486998.108,435701.2741,2
-8484030.518,435621.069,1
-8473924.674,435560.9151,3
-8488902.979,435721.3254,1
-8484892.723,435520.8126,2
-8483970.365,435500.7613,3
-8482586.826,435560.9151,2
-8478897.391,435681.2228,2
-8478376.058,435500.7613,2
-8478195.596,435741.3766,3
-8467448.111,435761.4279,2
-8491750.261,435540.8638,3
-8491228.927,435500.7613,3
-8482747.237,435721.3254,3
-8482767.288,435480.71,1
-8478696.878,435480.71,1
-8490086.005,435741.3766,3
-8485714.826,435540.8638,3
-8480962.673,435681.2228,1
-8472521.085,435921.8381,3
-8491389.338,435560.9151,2
-8486316.364,435601.0177,2
-8481905.083,435480.71,1
-8476892.263,435420.5562,2
-8471057.341,436002.0433,2
-8486937.954,435400.5049,2
-8473944.725,435400.5049,2
-8471839.341,435400.5049,2
-8470235.239,435380.4536,2
-8468811.598,435380.4536,2
-8492071.081,435961.9407,2
-8484351.339,435360.4023,3
-8473022.366,435961.9407,2
-8485454.159,435440.6075,1
-8489604.774,435320.2998,1
-8484170.877,435340.3511,3
-8480862.416,435340.3511,3
-8480300.981,435340.3511,1
-8479338.519,435340.3511,1
-8484912.775,435280.1972,1
-8480140.57,435280.1972,2
-8489745.133,435280.1972,3
-8489163.646,435320.2998,1
-8478476.314,435240.0947,2
-8492191.389,435300.2485,3
-8483569.339,435400.5049,1
-8481624.365,435179.9408,1
-8471819.29,435240.0947,3
-8487719.954,435280.1972,1
-8482727.185,435280.1972,3
-8484632.057,435681.2228,3
-8482807.39,435139.8383,1
-8480702.006,435300.2485,1
-8479097.904,435240.0947,2
-8472882.008,435240.0947,2
-8492572.363,435159.8896,3
-8491529.697,435240.0947,3
-8491008.363,435260.1459,3
-8490126.107,435300.2485,2
-8488321.492,435220.0434,2
-8479859.852,435460.6587,3
-8479859.852,435220.0434,1
-8477052.673,435179.9408,2
-8473222.879,435621.069,1
-8490687.543,435280.1972,3
-8486657.236,435179.9408,3
-8485213.544,435400.5049,1
-8473824.418,435119.787,2
-8471719.033,435139.8383,2
-8470275.341,435159.8896,2
-8492492.158,435039.5819,2
-8487318.928,435059.6332,3
-8473523.648,435520.8126,2
-8472240.367,435300.2485,2
-8480621.801,435039.5819,3
-8481022.827,435039.5819,1
-8475308.212,435139.8383,2
-8485013.031,435119.787,3
-8491469.543,435059.6332,2
-8471538.572,435099.7357,3
-8469433.188,435019.5306,2
-8490386.774,434999.4793,3
-8485754.928,434959.3768,1
-8490928.158,435099.7357,2
-8482526.673,435059.6332,2
-8479559.083,435520.8126,2
-8474847.033,434839.0691,2
-8491389.338,434859.1204,3
-8482406.365,434879.1717,1
-8482025.391,434919.2742,2
-8476090.212,434859.1204,3
-8473122.623,434939.3255,2
-8489805.287,434879.1717,1
